Date,Close,High,Low,Open,Volume
2022-09-26,,,,,
2022-09-27,,,,,
2022-09-28,,,,,
2022-09-29,,,,,
2022-09-30,,,,,
2022-10-03,,,,,
2022-10-04,,,,,
2022-10-05,,,,,
2022-10-06,,,,,
2022-10-07,,,,,
2022-10-10,,,,,
2022-10-11,,,,,
2022-10-12,,,,,
2022-10-13,,,,,
2022-10-14,,,,,
2022-10-17,,,,,
2022-10-18,,,,,
2022-10-19,,,,,
2022-10-20,,,,,
2022-10-21,,,,,
2022-10-24,,,,,
2022-10-25,,,,,
2022-10-26,,,,,
2022-10-27,,,,,
2022-10-28,,,,,
2022-10-31,,,,,
2022-11-01,,,,,
2022-11-02,,,,,
2022-11-03,,,,,
2022-11-04,,,,,
2022-11-07,,,,,
2022-11-08,,,,,
2022-11-09,,,,,
2022-11-10,,,,,
2022-11-11,,,,,
2022-11-14,,,,,
2022-11-15,,,,,
2022-11-16,,,,,
2022-11-17,,,,,
2022-11-18,,,,,
2022-11-21,,,,,
2022-11-22,,,,,
2022-11-23,,,,,
2022-11-25,,,,,
2022-11-28,,,,,
2022-11-29,,,,,
2022-11-30,,,,,
2022-12-01,,,,,
2022-12-02,,,,,
2022-12-05,,,,,
2022-12-06,,,,,
2022-12-07,,,,,
2022-12-08,,,,,
2022-12-09,,,,,
2022-12-12,,,,,
2022-12-13,,,,,
2022-12-14,,,,,
2022-12-15,,,,,
2022-12-16,,,,,
2022-12-19,,,,,
2022-12-20,,,,,
2022-12-21,,,,,
2022-12-22,,,,,
2022-12-23,,,,,
2022-12-27,,,,,
2022-12-28,,,,,
2022-12-29,,,,,
2022-12-30,,,,,
2023-01-03,,,,,
2023-01-04,,,,,
2023-01-05,,,,,
2023-01-06,,,,,
2023-01-09,,,,,
2023-01-10,,,,,
2023-01-11,,,,,
2023-01-12,,,,,
2023-01-13,,,,,
2023-01-17,,,,,
2023-01-18,,,,,
2023-01-19,,,,,
2023-01-20,,,,,
2023-01-23,,,,,
2023-01-24,,,,,
2023-01-25,,,,,
2023-01-26,,,,,
2023-01-27,,,,,
2023-01-30,,,,,
2023-01-31,,,,,
2023-02-01,,,,,
2023-02-02,,,,,
2023-02-03,,,,,
2023-02-06,,,,,
2023-02-07,,,,,
2023-02-08,,,,,
2023-02-09,,,,,
2023-02-10,,,,,
2023-02-13,,,,,
2023-02-14,,,,,
2023-02-15,,,,,
2023-02-16,,,,,
2023-02-17,,,,,
2023-02-21,,,,,
2023-02-22,,,,,
2023-02-23,,,,,
2023-02-24,,,,,
2023-02-27,,,,,
2023-02-28,,,,,
2023-03-01,,,,,
2023-03-02,,,,,
2023-03-03,,,,,
2023-03-06,,,,,
2023-03-07,,,,,
2023-03-08,,,,,
2023-03-09,,,,,
2023-03-10,,,,,
2023-03-13,,,,,
2023-03-14,,,,,
2023-03-15,,,,,
2023-03-16,,,,,
2023-03-17,,,,,
2023-03-20,,,,,
2023-03-21,,,,,
2023-03-22,,,,,
2023-03-23,,,,,
2023-03-24,,,,,
2023-03-27,,,,,
2023-03-28,,,,,
2023-03-29,,,,,
2023-03-30,,,,,
2023-03-31,,,,,
2023-04-03,,,,,
2023-04-04,,,,,
2023-04-05,,,,,
2023-04-06,,,,,
2023-04-10,,,,,
2023-04-11,,,,,
2023-04-12,,,,,
2023-04-13,,,,,
2023-04-14,,,,,
2023-04-17,,,,,
2023-04-18,,,,,
2023-04-19,,,,,
2023-04-20,,,,,
2023-04-21,,,,,
2023-04-24,,,,,
2023-04-25,,,,,
2023-04-26,,,,,
2023-04-27,,,,,
2023-04-28,,,,,
2023-05-01,,,,,
2023-05-02,,,,,
2023-05-03,,,,,
2023-05-04,,,,,
2023-05-05,,,,,
2023-05-08,,,,,
2023-05-09,,,,,
2023-05-10,,,,,
2023-05-11,,,,,
2023-05-12,,,,,
2023-05-15,,,,,
2023-05-16,,,,,
2023-05-17,,,,,
2023-05-18,,,,,
2023-05-19,,,,,
2023-05-22,,,,,
2023-05-23,,,,,
2023-05-24,,,,,
2023-05-25,,,,,
2023-05-26,,,,,
2023-05-30,,,,,
2023-05-31,,,,,
2023-06-01,,,,,
2023-06-02,,,,,
2023-06-05,,,,,
2023-06-06,,,,,
2023-06-07,,,,,
2023-06-08,,,,,
2023-06-09,,,,,
2023-06-12,,,,,
2023-06-13,,,,,
2023-06-14,,,,,
2023-06-15,,,,,
2023-06-16,,,,,
2023-06-20,,,,,
2023-06-21,,,,,
2023-06-22,,,,,
2023-06-23,,,,,
2023-06-26,,,,,
2023-06-27,,,,,
2023-06-28,,,,,
2023-06-29,,,,,
2023-06-30,,,,,
2023-07-03,,,,,
2023-07-05,,,,,
2023-07-06,,,,,
2023-07-07,,,,,
2023-07-10,,,,,
2023-07-11,,,,,
2023-07-12,,,,,
2023-07-13,,,,,
2023-07-14,,,,,
2023-07-17,,,,,
2023-07-18,,,,,
2023-07-19,,,,,
2023-07-20,,,,,
2023-07-21,,,,,
2023-07-24,,,,,
2023-07-25,,,,,
2023-07-26,,,,,
2023-07-27,,,,,
2023-07-28,,,,,
2023-07-31,,,,,
2023-08-01,,,,,
2023-08-02,,,,,
2023-08-03,,,,,
2023-08-04,,,,,
2023-08-07,,,,,
2023-08-08,,,,,
2023-08-09,,,,,
2023-08-10,,,,,
2023-08-11,,,,,
2023-08-14,,,,,
2023-08-15,,,,,
2023-08-16,,,,,
2023-08-17,,,,,
2023-08-18,,,,,
2023-08-21,,,,,
2023-08-22,,,,,
2023-08-23,,,,,
2023-08-24,,,,,
2023-08-25,,,,,
2023-08-28,,,,,
2023-08-29,,,,,
2023-08-30,,,,,
2023-08-31,,,,,
2023-09-01,,,,,
2023-09-05,,,,,
2023-09-06,,,,,
2023-09-07,,,,,
2023-09-08,,,,,
2023-09-11,,,,,
2023-09-12,,,,,
2023-09-13,,,,,
2023-09-14,,,,,
2023-09-15,,,,,
2023-09-18,,,,,
2023-09-19,,,,,
2023-09-20,,,,,
2023-09-21,,,,,
2023-09-22,,,,,
2023-09-25,,,,,
2023-09-26,,,,,
2023-09-27,,,,,
2023-09-28,,,,,
2023-09-29,,,,,
2023-10-02,,,,,
2023-10-03,,,,,
2023-10-04,,,,,
2023-10-05,,,,,
2023-10-06,,,,,
2023-10-09,,,,,
2023-10-10,,,,,
2023-10-11,,,,,
2023-10-12,,,,,
2023-10-13,,,,,
2023-10-16,,,,,
2023-10-17,,,,,
2023-10-18,,,,,
2023-10-19,,,,,
2023-10-20,,,,,
2023-10-23,,,,,
2023-10-24,,,,,
2023-10-25,,,,,
2023-10-26,,,,,
2023-10-27,,,,,
2023-10-30,,,,,
2023-10-31,,,,,
2023-11-01,,,,,
2023-11-02,,,,,
2023-11-03,,,,,
2023-11-06,,,,,
2023-11-07,,,,,
2023-11-08,,,,,
2023-11-09,,,,,
2023-11-10,,,,,
2023-11-13,,,,,
2023-11-14,,,,,
2023-11-15,,,,,
2023-11-16,,,,,
2023-11-17,,,,,
2023-11-20,,,,,
2023-11-21,,,,,
2023-11-22,,,,,
2023-11-24,,,,,
2023-11-27,,,,,
2023-11-28,,,,,
2023-11-29,,,,,
2023-11-30,,,,,
2023-12-01,,,,,
2023-12-04,,,,,
2023-12-05,,,,,
2023-12-06,,,,,
2023-12-07,,,,,
2023-12-08,,,,,
2023-12-11,,,,,
2023-12-12,,,,,
2023-12-13,,,,,
2023-12-14,,,,,
2023-12-15,,,,,
2023-12-18,,,,,
2023-12-19,,,,,
2023-12-20,,,,,
2023-12-21,,,,,
2023-12-22,,,,,
2023-12-26,,,,,
2023-12-27,,,,,
2023-12-28,,,,,
2023-12-29,,,,,
2024-01-02,,,,,
2024-01-03,,,,,
2024-01-04,,,,,
2024-01-05,,,,,
2024-01-08,,,,,
2024-01-09,,,,,
2024-01-10,,,,,
2024-01-11,,,,,
2024-01-12,,,,,
2024-01-16,,,,,
2024-01-17,,,,,
2024-01-18,,,,,
2024-01-19,,,,,
2024-01-22,,,,,
2024-01-23,,,,,
2024-01-24,,,,,
2024-01-25,,,,,
2024-01-26,,,,,
2024-01-29,,,,,
2024-01-30,,,,,
2024-01-31,,,,,
2024-02-01,,,,,
2024-02-02,,,,,
2024-02-05,,,,,
2024-02-06,,,,,
2024-02-07,,,,,
2024-02-08,,,,,
2024-02-09,,,,,
2024-02-12,,,,,
2024-02-13,,,,,
2024-02-14,,,,,
2024-02-15,,,,,
2024-02-16,,,,,
2024-02-20,,,,,
2024-02-21,,,,,
2024-02-22,,,,,
2024-02-23,,,,,
2024-02-26,,,,,
2024-02-27,,,,,
2024-02-28,,,,,
2024-02-29,,,,,
2024-03-01,,,,,
2024-03-04,,,,,
2024-03-05,,,,,
2024-03-06,,,,,
2024-03-07,,,,,
2024-03-08,,,,,
2024-03-11,,,,,
2024-03-12,,,,,
2024-03-13,,,,,
2024-03-14,,,,,
2024-03-15,,,,,
2024-03-18,,,,,
2024-03-19,,,,,
2024-03-20,,,,,
2024-03-21,,,,,
2024-03-22,,,,,
2024-03-25,,,,,
2024-03-26,,,,,
2024-03-27,130.9398956298828,134.68103550502232,114.72828950427828,114.72828950427828,4960400.0
2024-03-28,136.42689514160156,137.6040998000781,129.65294485231877,137.6040998000781,2239100.0
2024-04-01,141.68443298339844,143.98897237528925,136.7461321118131,140.67680971452614,1029500.0
2024-04-02,139.66921997070312,152.11972903143948,138.31243265350682,142.51249232348718,18246100.0
2024-04-03,137.0155029296875,143.65977099150135,135.4791481879216,141.9637906285102,8866900.0
2024-04-04,125.76214599609375,139.02075322507554,124.96404078387769,135.67866243626435,14207700.0
2024-04-05,122.41008758544922,127.87713545553927,118.71883280333807,125.2034749312515,16054800.0
2024-04-08,129.6529541015625,131.6382426456608,125.56263495956975,125.83199368966075,12195000.0
2024-04-09,131.8577117919922,133.28434095677292,127.94697564954913,130.56078033930137,9143500.0
2024-04-10,138.04306030273438,139.59937196459933,128.63534841769203,129.19402283756804,8376800.0
2024-04-11,136.24734497070312,138.99084777933913,136.08771933565254,138.87112094168197,5326900.0
2024-04-12,133.6833953857422,137.78368521133373,133.23943948967437,134.68103266474026,3765200.0
2024-04-15,131.43870544433594,135.00027767296675,129.54320079077962,134.28197764740653,3724900.0
2024-04-16,129.7626953125,132.7356503048167,127.94698805809485,132.18694672668667,5870900.0
2024-04-17,134.43161010742188,137.85349833051603,130.93987997476157,131.7280066495585,6154600.0
2024-04-18,136.89578247070312,138.08297321483042,135.1100032970665,137.82357779143285,5022300.0
2024-04-19,134.78079223632812,140.25781073913862,134.58624567479836,136.92570613403294,4518800.0
2024-04-22,136.36703491210938,136.8159686194417,131.79785458847388,135.19980118395094,2435000.0
2024-04-23,147.480712890625,147.99948851031522,137.5442394254128,138.13285695780993,4682800.0
2024-04-24,145.8345947265625,149.5458062300875,144.0089320949237,146.65266451580848,4684600.0
2024-04-25,147.95957946777344,151.78053199701728,138.34535577764018,142.66212805736507,6069300.0
2024-04-26,152.70834350585938,156.87845996788548,149.84511420299734,153.27698883125538,4230500.0
2024-04-29,158.63429260253906,159.17302523874028,153.21712967745955,153.21712967745955,5416300.0
2024-04-30,153.34683227539062,162.7146456809998,151.89027515553371,157.76635809779728,3490100.0
2024-05-01,151.31163024902344,156.32974407927628,149.0679512799446,153.82568022135766,3396800.0
2024-05-02,153.46653747558594,155.07273403063502,151.30066180476027,153.16724326095058,2530700.0
2024-05-03,165.86717224121094,166.77502583889057,154.77345032154537,155.26229807938913,4635100.0
2024-05-06,168.7403564453125,170.7655587560503,164.12129130939803,166.76503903943114,4007000.0
2024-05-07,166.96458435058594,173.09007695495256,166.77003776409717,168.26151592563167,2884800.0
2024-05-08,163.6125030517578,166.6153855849009,162.8393403002112,166.6054146929485,3679700.0
2024-05-09,166.0068359375,168.32136171497672,164.26097071185973,164.61014984608246,4022600.0
2024-05-10,166.87477111816406,170.39642905620687,165.59779677805005,168.60067913331687,3459600.0
2024-05-13,161.14834594726562,167.15412653560108,159.80152955251344,164.6101484692562,4413800.0
2024-05-14,165.23866271972656,166.1614649985188,158.48465426950787,160.31033226518306,3855400.0
2024-05-15,167.47335815429688,171.94278393777148,166.5615162580219,167.96220588075894,2572000.0
2024-05-16,166.0068359375,169.59833620505466,165.95696625209962,167.63298956180068,1604400.0
2024-05-17,162.2357635498047,167.2439067709325,160.55974028884566,166.48570794660384,1937200.0
2024-05-20,160.56968688964844,163.91177723645902,159.83144518422483,162.6747017623736,1736100.0
2024-05-21,163.5426788330078,164.10136852023754,158.6941760635623,159.86140990317742,1945300.0
2024-05-22,163.46287536621094,166.96457675915764,162.61487758419247,163.90182298486067,2018900.0
2024-05-23,161.28802490234375,169.59834566674263,161.05857257939644,166.02680220773803,3139000.0
2024-05-24,177.01075744628906,177.3499656565874,161.70700676668957,162.42530675372615,4294100.0
2024-05-28,177.66920471191406,182.3481256002082,176.36230241983748,177.91861401109617,2632700.0
2024-05-29,176.90103149414062,178.26778955505856,173.68463498771084,175.58414311387367,1537700.0
2024-05-30,174.6663360595703,177.38988155991626,174.08770461292502,176.55186990176932,2034100.0
2024-05-31,175.48439025878906,179.34026379971658,165.00919889066637,176.68156716476386,5454900.0
2024-06-03,169.9674530029297,178.57706732102338,166.04674592676145,178.50722540677768,3434800.0
2024-06-04,162.65475463867188,169.00971365128603,160.94880363270101,167.95222070531864,5279800.0
2024-06-05,163.1037139892578,167.90234656449928,162.08611976616479,164.6999244018547,8005500.0
2024-06-06,159.9312286376953,163.74221032362541,155.1325957950428,162.86428465299508,5249000.0
2024-06-07,161.69703674316406,165.36833427640707,158.66421117656427,159.12313097958733,4850300.0
2024-06-10,166.2462615966797,169.5983231814099,160.21854545741394,160.83906982550653,4223600.0
2024-06-11,167.83250427246094,168.14176937320673,162.91416011366232,165.10895894022389,2036100.0
2024-06-12,177.1005859375,178.79656638127898,170.7506187495506,171.13470364760366,4016500.0
2024-06-13,175.7537384033203,181.53006614206106,172.43160480065941,179.37516620151317,3462200.0
2024-06-14,169.76792907714844,174.36703741049152,165.80730797516432,173.67866527206428,3128300.0
2024-06-17,168.3612518310547,171.47389031009905,165.75741807695485,169.3489181594153,2804200.0
2024-06-18,179.14573669433594,179.8241227492501,165.93701340444144,167.54321006120833,3364900.0
2024-06-20,176.7613525390625,185.0617013851929,174.68128749296898,178.04831305725483,4005300.0
2024-06-21,175.31478881835938,176.76135977920137,169.99738047526918,176.6815621956016,3793000.0
2024-06-24,177.71910095214844,178.72670910492988,174.35706825600096,176.1328613616281,2552900.0
2024-06-25,181.0212860107422,181.071170920557,175.8535320759564,179.3751905460138,2553400.0
2024-06-26,179.57470703125,181.29563739606076,177.20032547811667,180.46260358488394,2284000.0
2024-06-27,175.86349487304688,178.8494194152575,172.84065519481788,177.9685100993362,2541300.0
2024-06-28,171.10475158691406,175.88344232464473,166.78000282702197,174.38698651681634,3783600.0
2024-07-01,167.1241912841797,170.7954889452719,164.72985282357806,170.59596454590576,2748200.0
2024-07-02,169.4087677001953,171.57363856173487,165.0191701817418,165.0191701817418,2447400.0
2024-07-03,172.27198791503906,174.36703216701332,168.78025764357258,169.69809728236564,1317200.0
2024-07-05,175.8135986328125,177.0207463369057,170.85534055527035,171.09477896228282,1629500.0
2024-07-08,173.95799255371094,178.17800884244943,173.75846815956447,176.39222974141012,1659100.0
2024-07-09,172.57127380371094,174.41690866157737,172.19218202969327,173.86820517226016,1800600.0
2024-07-10,179.3053436279297,179.37518554427038,174.1874747456667,174.5166816512429,1835700.0
2024-07-11,176.28250122070312,182.72724463378088,176.13286172043846,180.57234449355025,2574500.0
2024-07-12,180.0236358642578,183.89546268202142,173.98792755288724,177.52954277879363,1603900.0
